-371,0.092529296875,0.3330078125,-0.923828125,Unknown
-363,0.11181640625,0.332275390625,-0.928466796875,Unknown
-348,0.11669921875,0.33984375,-0.931884765625,Unknown
-315,0.111083984375,0.353515625,-0.9287109375,Unknown
-313,0.103271484375,0.351318359375,-0.925537109375,Unknown
-280,0.10400390625,0.33203125,-0.9248046875,Unknown
-279,0.104248046875,0.321533203125,-0.93994140625,Unknown
-244,0.10498046875,0.321044921875,-0.94482421875,Unknown
-243,0.119384765625,0.3271484375,-0.93017578125,Unknown
-238,0.124267578125,0.335693359375,-0.92431640625,Unknown
-219,0.115966796875,0.331298828125,-0.923828125,Unknown
-187,0.10595703125,0.326416015625,-0.93701171875,Unknown
-185,0.107666015625,0.31298828125,-0.9375,Unknown
-153,0.11474609375,0.325439453125,-0.936767578125,Unknown
-151,0.103759765625,0.331298828125,-0.935302734375,Unknown
-119,0.1044921875,0.351318359375,-0.9326171875,Unknown
-118,0.105224609375,0.3486328125,-0.933837890625,Unknown
-110,0.11328125,0.338623046875,-0.93359375,Unknown
-78,0.127685546875,0.321044921875,-0.917236328125,Unknown
-76,0.126220703125,0.329833984375,-0.931884765625,Unknown
-33,0.13232421875,0.33056640625,-0.9296875,Unknown
-32,0.1298828125,0.333251953125,-0.941162109375,Unknown
-30,0.122314453125,0.340087890625,-0.933837890625,Unknown
-15,0.114013671875,0.32861328125,-0.923828125,Unknown
19,0.096435546875,0.3193359375,-0.923583984375,Unknown
20,0.11474609375,0.316162109375,-0.9296875,Unknown
53,0.127197265625,0.32666015625,-0.93603515625,Unknown
54,0.130126953125,0.339599609375,-0.94287109375,Unknown
88,0.127197265625,0.344970703125,-0.9443359375,Unknown
89,0.123046875,0.325439453125,-0.942138671875,Unknown
123,0.126220703125,0.313232421875,-0.93896484375,Unknown
124,0.134521484375,0.328125,-0.943359375,Unknown
129,0.131103515625,0.32470703125,-0.954345703125,Unknown
145,0.1162109375,0.314697265625,-0.949462890625,Unknown
180,0.08642578125,0.31298828125,-0.93505859375,Unknown
181,0.0791015625,0.315673828125,-0.91943359375,Unknown
214,0.09814453125,0.3310546875,-0.912109375,Unknown
