PunchType,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29
Jab,0.477783203125,-0.677490234375,-1.312744140625,2.593017578125,0.06396484375,-2.1962890625,0.477783203125,-0.677490234375,-1.312744140625,6.077392578125,0.004150390625,-0.983154296875,0.477783203125,-0.677490234375,-1.312744140625,7.999755859375,-0.65478515625,-1.359375,0.477783203125,-0.677490234375,-1.312744140625,3.564697265625,4.566650390625,-0.322509765625,0.477783203125,-0.677490234375,-1.312744140625,-1.508056640625,1.2626953125,0.650146484375,0.477783203125,-0.677490234375,-1.312744140625,-0.03466796875,0.576904296875,-1.239990234375,0.477783203125,-0.677490234375,-1.312744140625,3.346435546875,0.299072265625,-1.493896484375,0.477783203125,-0.677490234375,-1.312744140625,3.33251953125,0.12060546875,-1.148193359375,0.477783203125,-0.677490234375,-1.312744140625,2.219482421875,0.140869140625,-0.428466796875,0.477783203125,-0.677490234375,-1.312744140625,1.158203125,0.147216796875,-0.1923828125,0.477783203125,-0.677490234375,-1.312744140625,0.025390625,-0.052490234375,-0.141845703125,0.477783203125,-0.677490234375,-1.312744140625,-0.635498046875,-0.289794921875,-0.280517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.634033203125,-1.001953125,0.033203125,0.700927734375,-0.488037109375,-1.009521484375,-0.634033203125,-1.001953125,0.033203125,1.901611328125,0.157470703125,-1.5029296875,-0.634033203125,-1.001953125,0.033203125,4.41015625,-0.14599609375,-0.785400390625,-0.634033203125,-1.001953125,0.033203125,7.999755859375,-1.59326171875,-1.419677734375,-0.634033203125,-1.001953125,0.033203125,5.88916015625,4.196533203125,-1.262939453125,-0.634033203125,-1.001953125,0.033203125,-0.94580078125,2.23388671875,0.572265625,-0.634033203125,-1.001953125,0.033203125,-0.390380859375,0.7158203125,-0.066162109375,-0.634033203125,-1.001953125,0.033203125,2.00341796875,0.692138671875,-1.267822265625,-0.634033203125,-1.001953125,0.033203125,3.293212890625,0.132568359375,-1.580810546875,-0.634033203125,-1.001953125,0.033203125,2.088134765625,-0.195068359375,-1.156005859375,-0.634033203125,-1.001953125,0.033203125,1.35302734375,0.188232421875,-0.63134765625,-0.634033203125,-1.001953125,0.033203125,0.514404296875,0.295654296875,-0.127685546875,-0.634033203125,-1.001953125,0.033203125,-0.2626953125,0.057373046875,-0.0556640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.1484375,-0.87353515625,0.200439453125,1.4755859375,-0.4013671875,-1.73486328125,-0.1484375,-0.87353515625,0.200439453125,2.07861328125,0.33056640625,-1.88623046875,-0.1484375,-0.87353515625,0.200439453125,4.006591796875,-0.8974609375,-0.493896484375,-0.1484375,-0.87353515625,0.200439453125,7.999755859375,-1.488525390625,-0.69140625,-0.1484375,-0.87353515625,0.200439453125,6.458251953125,3.90185546875,-1.10986328125,-0.1484375,-0.87353515625,0.200439453125,-2.328125,2.703369140625,0.626708984375,-0.1484375,-0.87353515625,0.200439453125,-1.233642578125,1.581787109375,-0.712890625,-0.1484375,-0.87353515625,0.200439453125,0.49072265625,-0.697265625,-2.7373046875,-0.1484375,-0.87353515625,0.200439453125,1.84912109375,0.163330078125,-1.79638671875,-0.1484375,-0.87353515625,0.200439453125,2.851318359375,0.41064453125,-0.871337890625,-0.1484375,-0.87353515625,0.200439453125,2.4912109375,0.4765625,-0.194091796875,-0.1484375,-0.87353515625,0.200439453125,1.164794921875,0.291748046875,-0.15966796875,-0.1484375,-0.87353515625,0.200439453125,0.246826171875,0.059326171875,-0.298828125,-0.1484375,-0.87353515625,0.200439453125,-0.389404296875,-0.163818359375,-0.4287109375,0.0,0.0,0.0,0.0,0.0,0.0
Jab,0.11669921875,-0.615478515625,-1.0234375,1.4853515625,0.12353515625,-1.71484375,0.11669921875,-0.615478515625,-1.0234375,3.370361328125,0.703369140625,-1.368408203125,0.11669921875,-0.615478515625,-1.0234375,4.7138671875,-0.27685546875,-0.59033203125,0.11669921875,-0.615478515625,-1.0234375,3.64599609375,2.22802734375,-0.07666015625,0.11669921875,-0.615478515625,-1.0234375,2.35009765625,1.883056640625,-0.92333984375,0.11669921875,-0.615478515625,-1.0234375,0.02880859375,1.23681640625,-1.440185546875,0.11669921875,-0.615478515625,-1.0234375,1.11328125,0.68994140625,-1.266845703125,0.11669921875,-0.615478515625,-1.0234375,2.237060546875,0.617431640625,-1.19580078125,0.11669921875,-0.615478515625,-1.0234375,1.679443359375,0.57470703125,-0.71484375,0.11669921875,-0.615478515625,-1.0234375,1.29931640625,0.428466796875,-0.55322265625,0.11669921875,-0.615478515625,-1.0234375,0.7470703125,0.210205078125,-0.53564453125,0.11669921875,-0.615478515625,-1.0234375,0.120361328125,-0.09375,-0.614013671875,0.11669921875,-0.615478515625,-1.0234375,-0.77880859375,-0.24609375,-0.66162109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,0.139892578125,-0.4814453125,-1.214599609375,1.185302734375,0.12890625,-1.419677734375,0.139892578125,-0.4814453125,-1.214599609375,2.1767578125,0.42333984375,-1.169189453125,0.139892578125,-0.4814453125,-1.214599609375,2.568603515625,0.53564453125,-0.768310546875,0.139892578125,-0.4814453125,-1.214599609375,3.0556640625,1.856201171875,-1.366943359375,0.139892578125,-0.4814453125,-1.214599609375,2.094482421875,2.083251953125,-1.1279296875,0.139892578125,-0.4814453125,-1.214599609375,0.943115234375,1.603759765625,-1.177001953125,0.139892578125,-0.4814453125,-1.214599609375,1.698974609375,0.8017578125,-1.552734375,0.139892578125,-0.4814453125,-1.214599609375,1.227294921875,0.879638671875,-1.071533203125,0.139892578125,-0.4814453125,-1.214599609375,0.6640625,0.435546875,-0.997314453125,0.139892578125,-0.4814453125,-1.214599609375,0.00146484375,0.049560546875,-1.087158203125,0.139892578125,-0.4814453125,-1.214599609375,-0.694580078125,-0.425537109375,-0.8212890625,0.139892578125,-0.4814453125,-1.214599609375,-1.067138671875,-0.6826171875,-0.202392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.14306640625,-0.50048828125,-1.107177734375,0.609130859375,0.14990234375,-0.8427734375,-0.14306640625,-0.50048828125,-1.107177734375,1.825927734375,0.212890625,0.06640625,-0.14306640625,-0.50048828125,-1.107177734375,4.28369140625,1.501220703125,-1.0478515625,-0.14306640625,-0.50048828125,-1.107177734375,4.86474609375,3.716796875,-1.8154296875,-0.14306640625,-0.50048828125,-1.107177734375,0.961669921875,2.948974609375,-1.284423828125,-0.14306640625,-0.50048828125,-1.107177734375,1.187255859375,0.937255859375,-1.355712890625,-0.14306640625,-0.50048828125,-1.107177734375,1.537109375,0.90283203125,-1.082763671875,-0.14306640625,-0.50048828125,-1.107177734375,0.9130859375,0.6748046875,-1.068359375,-0.14306640625,-0.50048828125,-1.107177734375,0.67431640625,0.411865234375,-0.784912109375,-0.14306640625,-0.50048828125,-1.107177734375,0.567626953125,0.119140625,-0.546142578125,-0.14306640625,-0.50048828125,-1.107177734375,0.296630859375,0.01220703125,-0.49462890625,-0.14306640625,-0.50048828125,-1.107177734375,0.040771484375,-0.08203125,-0.42822265625,-0.14306640625,-0.50048828125,-1.107177734375,-0.439453125,-0.296630859375,-0.5517578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.58642578125,-1.533935546875,-0.4765625,0.96630859375,-0.25634765625,-1.251220703125,-0.58642578125,-1.533935546875,-0.4765625,2.81298828125,0.61376953125,-1.18994140625,-0.58642578125,-1.533935546875,-0.4765625,6.197021484375,-0.07080078125,-0.197998046875,-0.58642578125,-1.533935546875,-0.4765625,7.999755859375,-0.15771484375,-2.07958984375,-0.58642578125,-1.533935546875,-0.4765625,3.243896484375,3.923095703125,-1.2685546875,-0.58642578125,-1.533935546875,-0.4765625,-2.334228515625,2.18310546875,0.21630859375,-0.58642578125,-1.533935546875,-0.4765625,-0.457275390625,0.13525390625,-0.67626953125,-0.58642578125,-1.533935546875,-0.4765625,1.2685546875,0.674560546875,-1.339599609375,-0.58642578125,-1.533935546875,-0.4765625,2.248779296875,0.32421875,-1.673583984375,-0.58642578125,-1.533935546875,-0.4765625,2.986083984375,-0.1220703125,-1.44921875,-0.58642578125,-1.533935546875,-0.4765625,1.948974609375,0.0048828125,-0.681396484375,-0.58642578125,-1.533935546875,-0.4765625,0.96435546875,-0.04345703125,-0.274658203125,-0.58642578125,-1.533935546875,-0.4765625,0.327880859375,-0.147216796875,-0.206787109375,-0.58642578125,-1.533935546875,-0.4765625,-0.0849609375,-0.2900390625,-0.170166015625,0.0,0.0,0.0,0.0,0.0,0.0
Jab,0.23046875,-0.557373046875,-0.777099609375,1.67431640625,-0.347412109375,-1.931396484375,0.23046875,-0.557373046875,-0.777099609375,2.7998046875,0.43408203125,-1.717041015625,0.23046875,-0.557373046875,-0.777099609375,5.90576171875,-0.709716796875,-0.69384765625,0.23046875,-0.557373046875,-0.777099609375,7.999755859375,2.810302734375,-1.16943359375,0.23046875,-0.557373046875,-0.777099609375,0.968994140625,3.169677734375,-0.21142578125,0.23046875,-0.557373046875,-0.777099609375,-1.2138671875,1.48046875,-0.281005859375,0.23046875,-0.557373046875,-0.777099609375,1.850341796875,0.2578125,-1.6328125,0.23046875,-0.557373046875,-0.777099609375,2.515625,0.248291015625,-1.91943359375,0.23046875,-0.557373046875,-0.777099609375,2.809814453125,-0.19775390625,-1.486328125,0.23046875,-0.557373046875,-0.777099609375,2.2412109375,0.01611328125,-0.587890625,0.23046875,-0.557373046875,-0.777099609375,1.265380859375,0.074462890625,-0.03857421875,0.23046875,-0.557373046875,-0.777099609375,0.38720703125,-0.079345703125,0.035888671875,0.23046875,-0.557373046875,-0.777099609375,-0.43017578125,-0.236328125,-0.068115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.861328125,-1.41943359375,0.340576171875,0.552490234375,-0.42578125,-1.109619140625,-0.861328125,-1.41943359375,0.340576171875,2.072509765625,-0.070556640625,-1.74169921875,-0.861328125,-1.41943359375,0.340576171875,4.518310546875,-0.050537109375,-1.4853515625,-0.861328125,-1.41943359375,0.340576171875,7.655029296875,-0.0751953125,-0.82568359375,-0.861328125,-1.41943359375,0.340576171875,5.811767578125,4.855712890625,-0.54052734375,-0.861328125,-1.41943359375,0.340576171875,-0.439697265625,2.93359375,-0.005615234375,-0.861328125,-1.41943359375,0.340576171875,0.798583984375,1.1728515625,-2.1923828125,-0.861328125,-1.41943359375,0.340576171875,2.22021484375,-0.298095703125,-2.61572265625,-0.861328125,-1.41943359375,0.340576171875,2.124267578125,0.304931640625,-1.07080078125,-0.861328125,-1.41943359375,0.340576171875,2.3046875,0.17529296875,-0.17822265625,-0.861328125,-1.41943359375,0.340576171875,1.4677734375,0.1005859375,0.144775390625,-0.861328125,-1.41943359375,0.340576171875,0.669189453125,-0.062744140625,-0.09814453125,-0.861328125,-1.41943359375,0.340576171875,0.052734375,-0.306884765625,-0.44482421875,-0.861328125,-1.41943359375,0.340576171875,-0.6611328125,-0.4267578125,-0.647216796875,0.0,0.0,0.0,0.0,0.0,0.0
Jab,0.345947265625,-0.621826171875,-1.08349609375,0.801025390625,-0.153564453125,-0.801025390625,0.345947265625,-0.621826171875,-1.08349609375,1.416259765625,0.04931640625,-0.553955078125,0.345947265625,-0.621826171875,-1.08349609375,2.596923828125,1.039306640625,-0.319091796875,0.345947265625,-0.621826171875,-1.08349609375,4.179443359375,2.8291015625,-0.81982421875,0.345947265625,-0.621826171875,-1.08349609375,2.536865234375,3.929443359375,-2.45703125,0.345947265625,-0.621826171875,-1.08349609375,1.510009765625,0.992431640625,-3.1162109375,0.345947265625,-0.621826171875,-1.08349609375,1.572998046875,1.535400390625,-1.358154296875,0.345947265625,-0.621826171875,-1.08349609375,1.47314453125,0.946044921875,-0.665283203125,0.345947265625,-0.621826171875,-1.08349609375,0.853759765625,0.39111328125,-0.641357421875,0.345947265625,-0.621826171875,-1.08349609375,0.40380859375,0.074951171875,-0.475341796875,0.345947265625,-0.621826171875,-1.08349609375,-0.2705078125,-0.214599609375,-0.105224609375,0.345947265625,-0.621826171875,-1.08349609375,-1.118896484375,-0.76318359375,0.272705078125,0.345947265625,-0.621826171875,-1.08349609375,-1.818115234375,-1.447021484375,0.739013671875,0.345947265625,-0.621826171875,-1.08349609375,-2.61572265625,-2.1640625,1.02734375,0.0,0.0,0.0,0.0,0.0,0.0
Jab,0.0517578125,-0.469970703125,-0.405517578125,0.777099609375,-0.26708984375,-0.504638671875,0.0517578125,-0.469970703125,-0.405517578125,1.7236328125,1.250244140625,-1.705078125,0.0517578125,-0.469970703125,-0.405517578125,2.61572265625,2.343994140625,-2.9375,0.0517578125,-0.469970703125,-0.405517578125,1.919189453125,2.99169921875,-2.257080078125,0.0517578125,-0.469970703125,-0.405517578125,1.478515625,2.000732421875,-1.21533203125,0.0517578125,-0.469970703125,-0.405517578125,0.94287109375,1.3642578125,-1.236328125,0.0517578125,-0.469970703125,-0.405517578125,0.12744140625,0.531982421875,-1.373779296875,0.0517578125,-0.469970703125,-0.405517578125,-0.727783203125,-0.121826171875,-1.073486328125,0.0517578125,-0.469970703125,-0.405517578125,-1.38427734375,-0.66162109375,-0.134521484375,0.0517578125,-0.469970703125,-0.405517578125,-1.493408203125,-1.64453125,0.88916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
