PunchType,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63,X64,Y64,Z64,X65,Y65,Z65,X66,Y66,Z66,X67,Y67,Z67,X68,Y68,Z68,X69,Y69,Z69,X70,Y70,Z70,X71,Y71,Z71,X72,Y72,Z72,X73,Y73,Z73,X74,Y74,Z74,X75,Y75,Z75,X76,Y76,Z76,X77,Y77,Z77,X78,Y78,Z78,X79,Y79,Z79,X80,Y80,Z80,X81,Y81,Z81,X82,Y82,Z82,X83,Y83,Z83,X84,Y84,Z84,X85,Y85,Z85,X86,Y86,Z86,X87,Y87,Z87,X88,Y88,Z88,X89,Y89,Z89,X90,Y90,Z90,X91,Y91,Z91,X92,Y92,Z92,X93,Y93,Z93,X94,Y94,Z94,X95,Y95,Z95,X96,Y96,Z96,X97,Y97,Z97,X98,Y98,Z98,X99,Y99,Z99
UpperCut,0.15380859375,5.730712890625,3.04736328125,1.853759765625,5.5458984375,2.884033203125,0.15380859375,5.730712890625,3.04736328125,4.410888671875,4.25927734375,2.03369140625,0.15380859375,5.730712890625,3.04736328125,6.312744140625,1.67333984375,1.6337890625,0.15380859375,5.730712890625,3.04736328125,7.999755859375,-0.749267578125,2.38720703125,0.15380859375,5.730712890625,3.04736328125,7.292236328125,-2.455322265625,0.439453125,0.15380859375,5.730712890625,3.04736328125,5.4619140625,-2.674072265625,-0.74609375,0.15380859375,5.730712890625,3.04736328125,3.819091796875,-1.577880859375,-0.46728515625,0.15380859375,5.730712890625,3.04736328125,2.1708984375,0.209716796875,0.348876953125,0.15380859375,5.730712890625,3.04736328125,0.8447265625,1.3173828125,0.434814453125,0.15380859375,5.730712890625,3.04736328125,0.031982421875,1.96728515625,0.476806640625,0.15380859375,5.730712890625,3.04736328125,-0.665771484375,2.335205078125,0.4052734375,0.15380859375,5.730712890625,3.04736328125,-1.022705078125,2.441162109375,0.365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cross,-0.104248046875,-0.0068359375,-0.10693359375,1.248779296875,0.141845703125,1.037841796875,-0.104248046875,-0.0068359375,-0.10693359375,3.02197265625,0.391845703125,0.31103515625,-0.104248046875,-0.0068359375,-0.10693359375,7.161376953125,0.122802734375,-3.2333984375,-0.104248046875,-0.0068359375,-0.10693359375,5.59912109375,0.035888671875,-4.53759765625,-0.104248046875,-0.0068359375,-0.10693359375,4.5634765625,-1.237060546875,-0.7333984375,-0.104248046875,-0.0068359375,-0.10693359375,2.062744140625,0.33447265625,0.974365234375,-0.104248046875,-0.0068359375,-0.10693359375,-1.365966796875,-0.100830078125,-0.2763671875,-0.104248046875,-0.0068359375,-0.10693359375,-0.722412109375,-0.55810546875,-1.66845703125,-0.104248046875,-0.0068359375,-0.10693359375,1.188720703125,-0.533935546875,-0.427490234375,-0.104248046875,-0.0068359375,-0.10693359375,2.136962890625,-0.6865234375,-0.220703125,-0.104248046875,-0.0068359375,-0.10693359375,2.7646484375,-0.902099609375,-0.60693359375,-0.104248046875,-0.0068359375,-0.10693359375,2.372802734375,-0.427001953125,-0.73388671875,-0.104248046875,-0.0068359375,-0.10693359375,1.6591796875,-0.516845703125,-0.784912109375,-0.104248046875,-0.0068359375,-0.10693359375,1.38916015625,-0.468505859375,-0.853759765625,-0.104248046875,-0.0068359375,-0.10693359375,1.0458984375,-0.242919921875,-0.93212890625,-0.104248046875,-0.0068359375,-0.10693359375,0.747802734375,-0.03466796875,-0.97021484375,-0.104248046875,-0.0068359375,-0.10693359375,0.5390625,0.142578125,-0.98486328125,-0.104248046875,-0.0068359375,-0.10693359375,0.328369140625,0.133056640625,-0.95849609375,-0.104248046875,-0.0068359375,-0.10693359375,0.032958984375,0.158935546875,-1.0205078125,-0.104248046875,-0.0068359375,-0.10693359375,-0.237548828125,0.162841796875,-0.954345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Body,-0.0185546875,0.170166015625,0.352294921875,1.66943359375,-1.029296875,0.587890625,-0.0185546875,0.170166015625,0.352294921875,7.386962890625,-0.75439453125,0.9150390625,-0.0185546875,0.170166015625,0.352294921875,5.212646484375,0.25634765625,-0.154052734375,-0.0185546875,0.170166015625,0.352294921875,4.516357421875,0.706787109375,-0.24560546875,-0.0185546875,0.170166015625,0.352294921875,4.27734375,0.8232421875,1.010986328125,-0.0185546875,0.170166015625,0.352294921875,2.886474609375,0.4111328125,0.635498046875,-0.0185546875,0.170166015625,0.352294921875,2.099853515625,0.3212890625,-0.35107421875,-0.0185546875,0.170166015625,0.352294921875,1.380859375,0.51904296875,-0.6015625,-0.0185546875,0.170166015625,0.352294921875,0.92333984375,1.0185546875,-0.3740234375,-0.0185546875,0.170166015625,0.352294921875,0.6201171875,1.361328125,-0.32861328125,-0.0185546875,0.170166015625,0.352294921875,0.286376953125,1.56884765625,-0.4072265625,-0.0185546875,0.170166015625,0.352294921875,0.074462890625,1.6220703125,-0.456787109375,-0.0185546875,0.170166015625,0.352294921875,-0.033935546875,1.6357421875,-0.42626953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.753662109375,-0.48291015625,-0.1982421875,1.322265625,-0.3271484375,-0.208740234375,-0.753662109375,-0.48291015625,-0.1982421875,4.89013671875,-0.722900390625,-1.581298828125,-0.753662109375,-0.48291015625,-0.1982421875,6.46484375,0.94482421875,-2.0244140625,-0.753662109375,-0.48291015625,-0.1982421875,2.073486328125,1.855712890625,-0.6220703125,-0.753662109375,-0.48291015625,-0.1982421875,0.932373046875,0.083740234375,0.057373046875,-0.753662109375,-0.48291015625,-0.1982421875,0.85986328125,0.713623046875,-0.0078125,-0.753662109375,-0.48291015625,-0.1982421875,2.76171875,-0.199462890625,-1.00146484375,-0.753662109375,-0.48291015625,-0.1982421875,2.349853515625,0.110107421875,-1.10546875,-0.753662109375,-0.48291015625,-0.1982421875,1.607421875,0.214111328125,-0.54736328125,-0.753662109375,-0.48291015625,-0.1982421875,0.6982421875,0.458251953125,-0.266845703125,-0.753662109375,-0.48291015625,-0.1982421875,-0.099609375,0.427978515625,-0.3583984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Body,0.471435546875,0.85009765625,0.128662109375,0.508056640625,0.837646484375,0.142333984375,0.471435546875,0.85009765625,0.128662109375,0.535888671875,0.791259765625,0.05224609375,0.471435546875,0.85009765625,0.128662109375,0.557373046875,0.8193359375,-0.032470703125,0.471435546875,0.85009765625,0.128662109375,0.57421875,0.82421875,-0.04296875,0.471435546875,0.85009765625,0.128662109375,0.517822265625,0.818603515625,-0.079345703125,0.471435546875,0.85009765625,0.128662109375,0.490966796875,0.79541015625,-0.07275390625,0.471435546875,0.85009765625,0.128662109375,0.45556640625,0.756591796875,-0.049560546875,0.471435546875,0.85009765625,0.128662109375,0.4521484375,0.811279296875,-0.0380859375,0.471435546875,0.85009765625,0.128662109375,0.406982421875,0.8955078125,-0.011962890625,0.471435546875,0.85009765625,0.128662109375,0.3251953125,0.96875,0.028076171875,0.471435546875,0.85009765625,0.128662109375,0.283203125,1.08837890625,0.031005859375,0.471435546875,0.85009765625,0.128662109375,0.173828125,1.201416015625,0.045654296875,0.471435546875,0.85009765625,0.128662109375,0.013427734375,1.31201171875,0.048828125,0.471435546875,0.85009765625,0.128662109375,-0.091064453125,1.397705078125,0.034912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.94287109375,-1.40185546875,0.810302734375,0.584228515625,-1.363037109375,-0.12939453125,-0.94287109375,-1.40185546875,0.810302734375,2.77880859375,-0.993896484375,-1.1787109375,-0.94287109375,-1.40185546875,0.810302734375,7.009033203125,-0.921630859375,-2.865966796875,-0.94287109375,-1.40185546875,0.810302734375,7.999755859375,2.992919921875,-2.121337890625,-0.94287109375,-1.40185546875,0.810302734375,2.71044921875,1.906005859375,-0.5390625,-0.94287109375,-1.40185546875,0.810302734375,1.767333984375,1.703369140625,1.657958984375,-0.94287109375,-1.40185546875,0.810302734375,2.50634765625,1.882080078125,0.93896484375,-0.94287109375,-1.40185546875,0.810302734375,2.924560546875,0.522705078125,-1.550048828125,-0.94287109375,-1.40185546875,0.810302734375,1.617919921875,-0.661376953125,-2.22412109375,-0.94287109375,-1.40185546875,0.810302734375,0.907470703125,-0.291259765625,-1.34326171875,-0.94287109375,-1.40185546875,0.810302734375,0.194580078125,0.005859375,-0.76123046875,-0.94287109375,-1.40185546875,0.810302734375,-0.639892578125,0.049072265625,-0.388916015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hook,0.228515625,5.21826171875,-1.426025390625,1.026611328125,6.1630859375,-1.838134765625,0.228515625,5.21826171875,-1.426025390625,2.148681640625,6.9091796875,-2.22216796875,0.228515625,5.21826171875,-1.426025390625,3.7890625,7.292236328125,-2.523681640625,0.228515625,5.21826171875,-1.426025390625,5.553466796875,6.970703125,-2.666015625,0.228515625,5.21826171875,-1.426025390625,7.050537109375,6.026123046875,-2.36279296875,0.228515625,5.21826171875,-1.426025390625,7.5869140625,4.858154296875,-1.655517578125,0.228515625,5.21826171875,-1.426025390625,7.999755859375,2.61328125,-0.561279296875,0.228515625,5.21826171875,-1.426025390625,7.897705078125,0.479248046875,-0.066650390625,0.228515625,5.21826171875,-1.426025390625,7.139892578125,-1.7998046875,1.03271484375,0.228515625,5.21826171875,-1.426025390625,6.6162109375,-3.3642578125,2.003173828125,0.228515625,5.21826171875,-1.426025390625,5.655029296875,-4.02197265625,1.909912109375,0.228515625,5.21826171875,-1.426025390625,4.679931640625,-3.854248046875,1.511474609375,0.228515625,5.21826171875,-1.426025390625,4.053955078125,-3.253662109375,0.884033203125,0.228515625,5.21826171875,-1.426025390625,3.416748046875,-2.31103515625,0.1640625,0.228515625,5.21826171875,-1.426025390625,2.84814453125,-1.278564453125,-0.450927734375,0.228515625,5.21826171875,-1.426025390625,2.36669921875,-0.329345703125,-0.9736328125,0.228515625,5.21826171875,-1.426025390625,1.868896484375,0.4365234375,-1.2001953125,0.228515625,5.21826171875,-1.426025390625,1.364501953125,0.93701171875,-1.247314453125,0.228515625,5.21826171875,-1.426025390625,0.915771484375,1.34912109375,-1.246337890625,0.228515625,5.21826171875,-1.426025390625,0.53173828125,1.531982421875,-1.2841796875,0.228515625,5.21826171875,-1.426025390625,0.169189453125,1.60986328125,-1.31005859375,0.228515625,5.21826171875,-1.426025390625,-0.1044921875,1.513427734375,-1.234619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jab,-0.607177734375,-0.46923828125,-0.1142578125,1.733642578125,0.752197265625,-1.159912109375,-0.607177734375,-0.46923828125,-0.1142578125,7.05078125,0.110107421875,-3.55224609375,-0.607177734375,-0.46923828125,-0.1142578125,3.444091796875,2.777587890625,-1.6884765625,-0.607177734375,-0.46923828125,-0.1142578125,3.510986328125,0.470458984375,-0.8486328125,-0.607177734375,-0.46923828125,-0.1142578125,1.686767578125,0.13427734375,-0.140380859375,-0.607177734375,-0.46923828125,-0.1142578125,1.844482421875,0.428466796875,-0.63525390625,-0.607177734375,-0.46923828125,-0.1142578125,0.59814453125,-0.499267578125,-1.74560546875,-0.607177734375,-0.46923828125,-0.1142578125,-1.568359375,-0.812744140625,-1.92431640625,-0.607177734375,-0.46923828125,-0.1142578125,-2.83544921875,-0.73974609375,-1.251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
