22:49:39.745710,0.487548828125,0.325439453125,-0.794189453125,Unknown
22:49:39.759726,0.493896484375,0.35009765625,-0.78955078125,Unknown
22:49:39.802211,0.49560546875,0.337890625,-0.796875,Unknown
22:49:39.803209,0.4892578125,0.32763671875,-0.7998046875,Unknown
22:49:39.809226,0.486572265625,0.3330078125,-0.804931640625,Unknown
22:49:39.842225,0.487060546875,0.34423828125,-0.79150390625,Unknown
22:49:39.843226,0.490966796875,0.34619140625,-0.796875,Unknown
22:49:39.875727,0.490234375,0.360107421875,-0.78564453125,Unknown
22:49:39.877225,0.49560546875,0.357177734375,-0.796875,Unknown
22:49:39.909225,0.494873046875,0.34326171875,-0.802001953125,Unknown
22:49:39.910724,0.49169921875,0.347900390625,-0.790771484375,Unknown
22:49:39.943711,0.488525390625,0.352783203125,-0.792236328125,Unknown
22:49:39.944209,0.488525390625,0.365478515625,-0.79345703125,Unknown
22:49:39.958226,0.491943359375,0.364013671875,-0.791259765625,Unknown
22:49:39.967209,0.495849609375,0.35888671875,-0.7998046875,Unknown
22:49:39.999712,0.490234375,0.35546875,-0.794677734375,Unknown
22:49:40.000709,0.492919921875,0.353271484375,-0.798583984375,Unknown
22:49:40.033713,0.49169921875,0.34716796875,-0.795166015625,Unknown
22:49:40.034225,0.489013671875,0.33251953125,-0.79736328125,Unknown
22:49:40.068723,0.493408203125,0.3447265625,-0.783935546875,Unknown
22:49:40.069212,0.50146484375,0.3486328125,-0.782470703125,Start
22:49:40.077222,0.506591796875,0.350830078125,-0.788818359375,InProgress
22:49:40.110725,0.498779296875,0.353271484375,-0.78515625,Unknown
22:49:40.111712,0.4970703125,0.339599609375,-0.783935546875,Unknown
22:49:40.144722,0.49755859375,0.348876953125,-0.7900390625,Unknown
22:49:40.145724,0.49853515625,0.36279296875,-0.7841796875,Unknown
22:49:40.188226,0.499755859375,0.363525390625,-0.790283203125,Unknown
22:49:40.189225,0.50146484375,0.363037109375,-0.788818359375,InProgress
22:49:40.191221,0.50439453125,0.35693359375,-0.782958984375,InProgress
22:49:40.223225,0.504150390625,0.35400390625,-0.7978515625,Finish
