253,0.00927734375,0.49609375,-0.864501953125,Unknown
266,0.007568359375,0.498291015625,-0.86181640625,Unknown
299,0.004150390625,0.4970703125,-0.866455078125,Unknown
300,0.005615234375,0.492431640625,-0.864501953125,Unknown
334,0.004638671875,0.495849609375,-0.86474609375,Unknown
335,0.00927734375,0.49560546875,-0.868896484375,Unknown
369,0.007568359375,0.49462890625,-0.86474609375,Unknown
370,0.006591796875,0.4990234375,-0.865478515625,Unknown
378,0.00732421875,0.496826171875,-0.865234375,Unknown
394,0.006591796875,0.494873046875,-0.863037109375,Unknown
426,0.0087890625,0.497314453125,-0.863525390625,Unknown
427,0.007568359375,0.493408203125,-0.865966796875,Unknown
463,0.0078125,0.4951171875,-0.863037109375,Unknown
463,0.005859375,0.497314453125,-0.86279296875,Unknown
496,0.007080078125,0.494873046875,-0.864013671875,Unknown
497,0.006591796875,0.493408203125,-0.868408203125,Unknown
506,0.00439453125,0.49755859375,-0.869140625,Unknown
521,0.002685546875,0.495361328125,-0.8671875,Unknown
555,0.004150390625,0.4970703125,-0.862060546875,Unknown
556,0.00732421875,0.496337890625,-0.863525390625,Unknown
590,0.00732421875,0.494873046875,-0.86083984375,Unknown
591,0.0068359375,0.49609375,-0.866943359375,Unknown
623,0.008056640625,0.496337890625,-0.86572265625,Unknown
623,0.005615234375,0.494384765625,-0.8681640625,Unknown
641,0.005859375,0.49267578125,-0.86572265625,Unknown
649,0.00634765625,0.493896484375,-0.861083984375,Unknown
681,0.008056640625,0.49658203125,-0.865234375,Unknown
682,0.005126953125,0.495361328125,-0.865966796875,Unknown
718,0.006103515625,0.494384765625,-0.865966796875,Unknown
718,0.006103515625,0.49853515625,-0.865966796875,Unknown
751,0.009521484375,0.491943359375,-0.865478515625,Unknown
752,0.009033203125,0.49462890625,-0.86474609375,Unknown
761,0.00634765625,0.492919921875,-0.86376953125,Unknown
778,0.0068359375,0.496337890625,-0.863525390625,Unknown
810,0.00732421875,0.492919921875,-0.8681640625,Unknown
812,0.006591796875,0.49462890625,-0.86669921875,Unknown
845,0.00732421875,0.494873046875,-0.86181640625,Unknown
846,0.00634765625,0.499267578125,-0.86083984375,Unknown
879,0.00830078125,0.49658203125,-0.87158203125,Unknown
880,0.007568359375,0.488525390625,-0.863037109375,Unknown
889,0.006103515625,0.494140625,-0.857177734375,Unknown
905,0.00439453125,0.49462890625,-0.8681640625,Unknown
938,0.0126953125,0.48486328125,-0.888671875,Unknown
938,0.013916015625,0.493896484375,-0.860107421875,Unknown
973,0.014892578125,0.51318359375,-0.848876953125,Unknown
973,0.02587890625,0.516357421875,-0.8466796875,Unknown
1006,0.02392578125,0.512451171875,-0.841064453125,Unknown
1007,0.015625,0.515625,-0.850830078125,Unknown
1041,0.017333984375,0.50634765625,-0.855224609375,Unknown
1042,0.01123046875,0.512451171875,-0.866455078125,Unknown
1056,0.012939453125,0.515869140625,-0.874755859375,Unknown
1071,0.000244140625,0.490234375,-0.85546875,Unknown
1080,0.003173828125,0.501708984375,-0.86865234375,Unknown
